NombreDepto,mpio_cdpmp,NombreEntidad,Población,Periodo
Boyacá,15114,Busbanzá,1200.0,2023_2024
Boyacá,15131,Caldas,3335.0,2023_2024
Boyacá,15135,Campohermoso,3299.0,2023_2024
Boyacá,15162,Cerinza,3945.0,2023_2024
Boyacá,15172,Chinavita,3412.0,2023_2024
Boyacá,15176,Chiquinquirá,60737.0,2023_2024
Boyacá,15180,Chiscas,4195.0,2023_2024
Boyacá,15183,Chita,8405.0,2023_2024
Boyacá,15185,Chitaraque,6226.0,2023_2024
Boyacá,15187,Chivatá,2995.0,2023_2024
Boyacá,15189,Ciénega,4963.0,2023_2024
Boyacá,15204,Cómbita,14040.0,2023_2024
Boyacá,15212,Coper,3832.0,2023_2024
Boyacá,15215,Corrales,2674.0,2023_2024
Boyacá,15218,Covarachía,2941.0,2023_2024
Boyacá,15223,Cubará,11295.0,2023_2024
Boyacá,15224,Cucaita,4020.0,2023_2024
Boyacá,15226,Cuítiva,1910.0,2023_2024
Boyacá,15232,Chíquiza,5026.0,2023_2024
Boyacá,15236,Chivor,2664.0,2023_2024
Boyacá,15238,Duitama,132894.0,2023_2024
Boyacá,15244,El Cocuy,4422.0,2023_2024
Boyacá,15248,El Espino,3248.0,2023_2024
Boyacá,15272,Firavitoba,7194.0,2023_2024
Boyacá,15276,Floresta,3461.0,2023_2024
Boyacá,15293,Gachantivá,2958.0,2023_2024
Boyacá,15296,Gameza,5165.0,2023_2024
Boyacá,15299,Garagoa,19415.0,2023_2024
Boyacá,15317,Guacamayas,1967.0,2023_2024
Boyacá,15322,Guateque,11523.0,2023_2024
Boyacá,15325,Guayatá,3527.0,2023_2024
Boyacá,15332,Güicán,4545.0,2023_2024
Boyacá,15362,Iza,2094.0,2023_2024
Boyacá,15367,Jenesano,7755.0,2023_2024
Boyacá,15368,Jericó,4168.0,2023_2024
Boyacá,15377,Labranzagrande,3730.0,2023_2024
Boyacá,15380,La Capilla,2851.0,2023_2024
Boyacá,15401,La Victoria,1197.0,2023_2024
Boyacá,15403,La Uvita,3220.0,2023_2024
Boyacá,15407,Villa de Leyva,17627.0,2023_2024
Boyacá,15425,Macanal,5355.0,2023_2024
Boyacá,15442,Maripí,6078.0,2023_2024
Boyacá,15455,Miraflores,9481.0,2023_2024
Boyacá,15464,Mongua,4944.0,2023_2024
Boyacá,15466,Monguí,4485.0,2023_2024
Boyacá,15469,Moniquirá,24356.0,2023_2024
Boyacá,15476,Motavita,6021.0,2023_2024
Boyacá,15480,Muzo,9094.0,2023_2024
Boyacá,15491,Nobsa,17334.0,2023_2024
Boyacá,15494,Nuevo Colón,5493.0,2023_2024
Boyacá,15500,Oicatá,3047.0,2023_2024
Boyacá,15507,Otanche,8613.0,2023_2024
Boyacá,15511,Pachavita,2618.0,2023_2024
Boyacá,15514,Páez,3479.0,2023_2024
Boyacá,15516,Paipa,36429.0,2023_2024
Boyacá,15518,Pajarito,2544.0,2023_2024
Boyacá,15522,Panqueba,1814.0,2023_2024
Boyacá,15531,Pauna,7627.0,2023_2024
Boyacá,15533,Paya,2795.0,2023_2024
Boyacá,15537,Paz de Río,4515.0,2023_2024
Boyacá,15542,Pesca,7193.0,2023_2024
Boyacá,15550,Pisba,1875.0,2023_2024
Boyacá,15572,Puerto Boyacá,50667.0,2023_2024
Boyacá,15572,Puerto Boyacá,50667.0,2023_2024
Boyacá,15580,Quípama,5272.0,2023_2024
Boyacá,15599,Ramiriquí,10644.0,2023_2024
Boyacá,15600,Ráquira,8518.0,2023_2024
Boyacá,15621,Rondón,2548.0,2023_2024
Boyacá,15632,Saboyá,14623.0,2023_2024
Boyacá,15638,Sáchica,5933.0,2023_2024
Boyacá,15646,Samacá,19850.0,2023_2024
Boyacá,15660,San Eduardo,1767.0,2023_2024
Boyacá,15664,San José de Pare,5328.0,2023_2024
Boyacá,15667,San Luis de Gaceno,5877.0,2023_2024
Boyacá,15673,San Mateo,3568.0,2023_2024
Boyacá,15676,San Miguel de Sema,3203.0,2023_2024
Boyacá,15681,San Pablo de Borbur,7099.0,2023_2024
Boyacá,15686,Santana,8130.0,2023_2024
Boyacá,15690,Santa María,3758.0,2023_2024
Boyacá,15693,Santa Rosa de Viterbo,14128.0,2023_2024
Boyacá,15696,Santa Sofía,3398.0,2023_2024
Boyacá,15720,Sativanorte,2319.0,2023_2024
Boyacá,15723,Sativasur,1163.0,2023_2024
Boyacá,15740,Siachoque,7204.0,2023_2024
Boyacá,15753,Soatá,9518.0,2023_2024
Boyacá,15755,Socotá,7688.0,2023_2024
Boyacá,15757,Socha,8525.0,2023_2024
Boyacá,15759,Sogamoso,137759.0,2023_2024
Boyacá,15761,Somondoco,3088.0,2023_2024
Boyacá,15762,Sora,3239.0,2023_2024
Boyacá,15763,Sotaquirá,8791.0,2023_2024
Boyacá,15764,Soracá,6430.0,2023_2024
Boyacá,15774,Susacón,2868.0,2023_2024
Boyacá,15776,Sutamarchán,6587.0,2023_2024
Boyacá,15778,Sutatenza,4536.0,2023_2024
Boyacá,15790,Tasco,6216.0,2023_2024
Boyacá,15798,Tenza,4087.0,2023_2024
Boyacá,15804,Tibaná,9694.0,2023_2024
Boyacá,15806,Tibasosa,14063.0,2023_2024
Boyacá,15808,Tinjacá,3537.0,2023_2024
Boyacá,15810,Tipacoque,3522.0,2023_2024
Boyacá,15814,Toca,9428.0,2023_2024
Boyacá,15816,Togüí,4629.0,2023_2024
Boyacá,15820,Tópaga,3877.0,2023_2024
Boyacá,15822,Tota,5551.0,2023_2024
Boyacá,15832,Tununguá,1651.0,2023_2024
Boyacá,15835,Turmequé,6528.0,2023_2024
Boyacá,15837,Tuta,8915.0,2023_2024
Boyacá,15839,Tutazá,2193.0,2023_2024
Boyacá,15842,Umbita,8043.0,2023_2024
Boyacá,15861,Ventaquemada,17012.0,2023_2024
Boyacá,15879,Viracachá,3006.0,2023_2024
Boyacá,15897,Zetaquira,4954.0,2023_2024
Caldas,17000,Caldas,10756663.0,2023_2024
Caldas,17001,Manizales,457022.0,2023_2024
Caldas,17013,Aguadas,23525.0,2023_2024
Caldas,17042,Anserma,37573.0,2023_2024
Caldas,17050,Aranzazu,10863.0,2023_2024
Caldas,17088,Belalcázar,10950.0,2023_2024
Caldas,17174,Chinchiná,53609.0,2023_2024
Caldas,17272,Filadelfia,11737.0,2023_2024
Caldas,17380,La Dorada,75448.0,2023_2024
Caldas,17388,La Merced,6293.0,2023_2024
Caldas,17433,Manzanares,18789.0,2023_2024
Caldas,17442,Marmato,9284.0,2023_2024
Caldas,17444,Marquetalia,13701.0,2023_2024
Caldas,17446,Marulanda,2726.0,2023_2024
Caldas,17486,Neira,21644.0,2023_2024
Caldas,17495,Norcasia,6146.0,2023_2024
Caldas,17513,Pácora,15791.0,2023_2024
Caldas,17524,Palestina,16062.0,2023_2024
Caldas,17541,Pensilvania,20331.0,2023_2024
Caldas,17614,Riosucio,54078.0,2023_2024
Caldas,17616,Risaralda,11333.0,2023_2024
Caldas,17653,Salamina,20066.0,2023_2024
Caldas,17662,Samaná,21415.0,2023_2024
Caldas,17665,San José,4953.0,2023_2024
Caldas,17777,Supía,29990.0,2023_2024
Caldas,17867,Victoria,10525.0,2023_2024
Caldas,17873,Villamaría,69021.0,2023_2024
Caldas,17877,Viterbo,13235.0,2023_2024
Caquetá,18000,Caquetá,10756663.0,2023_2024
Caquetá,18001,Florencia,179233.0,2023_2024
Caquetá,18029,Albania,4794.0,2023_2024
Caquetá,18094,Belén de Los Andaquies,11557.0,2023_2024
Caquetá,18150,Cartagena del Chairá,32841.0,2023_2024
Caquetá,18205,Curillo,8109.0,2023_2024
Caquetá,18247,El Doncello,20336.0,2023_2024
Caquetá,18256,El Paujil,19290.0,2023_2024
Caquetá,18410,La Montañita,15621.0,2023_2024
Caquetá,18460,Milán,10339.0,2023_2024
Caquetá,18479,Morelia,3930.0,2023_2024
Caquetá,18592,Puerto Rico,27890.0,2023_2024
Caquetá,18610,San José del Fragua,13801.0,2023_2024
Caquetá,18753,San Vicente del Caguán,54575.0,2023_2024
Caquetá,18756,Solano,12111.0,2023_2024
Caquetá,18785,Solita,6389.0,2023_2024
Caquetá,18860,Valparaíso,7346.0,2023_2024
Cauca,19000,Cauca,10756663.0,2023_2024
Cauca,19001,Popayán,343011.0,2023_2024
Cauca,19022,Almaguer,19648.0,2023_2024
Cauca,19050,Argelia,28128.0,2023_2024
Cauca,19075,Balboa,22648.0,2023_2024
Cauca,19100,Bolívar,39731.0,2023_2024
Cauca,19110,Buenos Aires,35689.0,2023_2024
Cauca,19130,Cajibío,45019.0,2023_2024
Cauca,19137,Caldono,43224.0,2023_2024
Cauca,19142,Caloto,31552.0,2023_2024
Cauca,19212,Corinto,27111.0,2023_2024
Cauca,19256,El Tambo,57741.0,2023_2024
Cauca,19290,Florencia,5509.0,2023_2024
Cauca,19300,Guachené,20594.0,2023_2024
Cauca,19318,Guapi,29540.0,2023_2024
Cauca,19355,Inzá,31097.0,2023_2024
Cauca,19364,Jambaló,19297.0,2023_2024
Cauca,19392,La Sierra,11406.0,2023_2024
Cauca,19397,La Vega,26295.0,2023_2024
Cauca,19418,López,19958.0,2023_2024
Cauca,19450,Mercaderes,25097.0,2023_2024
Cauca,19455,Miranda,33748.0,2023_2024
Cauca,19473,Morales,42017.0,2023_2024
Cauca,19513,Padilla,10607.0,2023_2024
Cauca,19517,Paez,49628.0,2023_2024
Cauca,19532,Patía,39406.0,2023_2024
Cauca,19533,Piamonte,9807.0,2023_2024
Cauca,19548,Piendamó,43961.0,2023_2024
Cauca,19573,Puerto Tejada,44610.0,2023_2024
Cauca,19585,Puracé,18619.0,2023_2024
Cauca,19622,Rosas,12271.0,2023_2024
Cauca,19693,San Sebastián,11759.0,2023_2024
Cauca,19698,Santander de Quilichao,118031.0,2023_2024
Cauca,19701,Santa Rosa,5675.0,2023_2024
Cauca,19743,Silvia,40404.0,2023_2024
Cauca,19760,Sotara,15010.0,2023_2024
Cauca,19780,Suárez,34094.0,2023_2024
Cauca,19785,Sucre,10044.0,2023_2024
Cauca,19807,Timbío,38091.0,2023_2024
Cauca,19809,Timbiquí,28111.0,2023_2024
Cauca,19821,Toribio,37582.0,2023_2024
Cauca,19824,Totoró,26580.0,2023_2024
Cauca,19845,Villa Rica,22156.0,2023_2024
Cesar,20000,Cesar,10756663.0,2023_2024
Cesar,20001,Valledupar,567593.0,2023_2024
Cesar,20011,Aguachica,128425.0,2023_2024
Cesar,20013,Agustín Codazzi,70929.0,2023_2024
Cesar,20032,Astrea,23300.0,2023_2024
Cesar,20045,Becerril,25208.0,2023_2024
Cesar,20060,Bosconia,46856.0,2023_2024
Cesar,20175,Chimichagua,39670.0,2023_2024
Cesar,20178,Chiriguaná,32291.0,2023_2024
Cesar,20228,Curumaní,43557.0,2023_2024
Cesar,20238,El Copey,34993.0,2023_2024
Cesar,20250,El Paso,43619.0,2023_2024
Cesar,20295,Gamarra,17452.0,2023_2024
Cesar,20310,González,4889.0,2023_2024
Cesar,20383,La Gloria,19962.0,2023_2024
Cesar,20400,La Jagua de Ibirico,54368.0,2023_2024
Cesar,20443,Manaure,11765.0,2023_2024
Cesar,20517,Pailitas,21642.0,2023_2024
Cesar,20550,Pelaya,24170.0,2023_2024
Cesar,20570,Pueblo Bello,31317.0,2023_2024
Cesar,20614,Río de Oro,19557.0,2023_2024
Cesar,20621,La Paz,32358.0,2023_2024
Cesar,20710,San Alberto,30644.0,2023_2024
Cesar,20750,San Diego,22067.0,2023_2024
Cesar,20770,San Martín,31062.0,2023_2024
Cesar,20787,Tamalameque,17792.0,2023_2024
Córdoba,23000,Córdoba,10756663.0,2023_2024
Córdoba,23001,Montería,527456.0,2023_2024
Córdoba,23068,Ayapel,49191.0,2023_2024
Córdoba,23079,Buenavista,22777.0,2023_2024
Córdoba,23090,Canalete,16563.0,2023_2024
Córdoba,23162,Cereté,114106.0,2023_2024
Córdoba,23168,Chimá,19019.0,2023_2024
Córdoba,23182,Chinú,51639.0,2023_2024
Córdoba,23189,Ciénaga de Oro,63710.0,2023_2024
Córdoba,23300,Cotorra,20538.0,2023_2024
Córdoba,23350,La Apartada,15806.0,2023_2024
Córdoba,23417,Lorica,118451.0,2023_2024
Córdoba,23419,Los Córdobas,20339.0,2023_2024
Córdoba,23464,Momil,21094.0,2023_2024
Córdoba,23466,Montelíbano,86647.0,2023_2024
Córdoba,23500,Moñitos,32414.0,2023_2024
Córdoba,23555,Planeta Rica,68822.0,2023_2024
Córdoba,23570,Pueblo Nuevo,38645.0,2023_2024
Córdoba,23574,Puerto Escondido,25717.0,2023_2024
Córdoba,23580,Puerto Libertador,45416.0,2023_2024
Córdoba,23586,Purísima,18581.0,2023_2024
Córdoba,23660,Sahagún,116069.0,2023_2024
Córdoba,23670,San Andrés Sotavento,50790.0,2023_2024
Córdoba,23672,San Antero,36581.0,2023_2024
Córdoba,23675,San Bernardo del Viento,40064.0,2023_2024
Córdoba,23678,San Carlos,29214.0,2023_2024
Córdoba,23682,San José de Uré,,2023_2024
Córdoba,23686,San Pelayo,55067.0,2023_2024
Córdoba,23807,Tierralta,99803.0,2023_2024
Córdoba,23815,Tuchín,57021.0,2023_2024
Córdoba,23855,Valencia,38545.0,2023_2024
Cundinamarca,25000,Cundinamarca,10756663.0,2023_2024
Cundinamarca,25001,Agua de Dios,14082.0,2023_2024
Cundinamarca,25019,Albán,7737.0,2023_2024
Cundinamarca,25035,Anapoima,17713.0,2023_2024
Cundinamarca,25040,Anolaima,16554.0,2023_2024
Cundinamarca,25053,Arbeláez,12598.0,2023_2024
Cundinamarca,25086,Beltrán,2129.0,2023_2024
Cundinamarca,25095,Bituima,2944.0,2023_2024
Cundinamarca,25099,Bojacá,12189.0,2023_2024
Cundinamarca,25120,Cabrera,5678.0,2023_2024
Cundinamarca,25123,Cachipay,11993.0,2023_2024
Cundinamarca,25126,Cajicá,101582.0,2023_2024
Cundinamarca,25148,Caparrapí,14809.0,2023_2024
Cundinamarca,25151,Caqueza,20532.0,2023_2024
Cundinamarca,25154,Carmen de Carupa,8995.0,2023_2024
Cundinamarca,25168,Chaguaní,4959.0,2023_2024
Cundinamarca,25175,Chía,163306.0,2023_2024
Cundinamarca,25178,Chipaque,11388.0,2023_2024
Cundinamarca,25181,Choachí,13112.0,2023_2024
Cundinamarca,25183,Chocontá,24929.0,2023_2024
Cundinamarca,25200,Cogua,26870.0,2023_2024
Cundinamarca,25214,Cota,40316.0,2023_2024
Cundinamarca,25224,Cucunubá,9187.0,2023_2024
Cundinamarca,25245,El Colegio,29077.0,2023_2024
Cundinamarca,25258,El Peñón,5510.0,2023_2024
Cundinamarca,25260,El Rosal,26052.0,2023_2024
Cundinamarca,25269,Facatativá,171926.0,2023_2024
Cundinamarca,25279,Fomeque,14422.0,2023_2024
Cundinamarca,25281,Fosca,6858.0,2023_2024
Cundinamarca,25286,Funza,115217.0,2023_2024
Cundinamarca,25288,Fúquene,5844.0,2023_2024
Cundinamarca,25290,Fusagasugá,170450.0,2023_2024
Cundinamarca,25293,Gachala,5137.0,2023_2024
Cundinamarca,25295,Gachancipá,20749.0,2023_2024
Cundinamarca,25297,Gachetá,9891.0,2023_2024
Cundinamarca,25299,Gama,3669.0,2023_2024
Cundinamarca,25307,Girardot,123329.0,2023_2024
Cundinamarca,25312,Granada,8478.0,2023_2024
Cundinamarca,25317,Guachetá,16018.0,2023_2024
Cundinamarca,25320,Guaduas,37059.0,2023_2024
Cundinamarca,25322,Guasca,18569.0,2023_2024
Cundinamarca,25324,Guataquí,3440.0,2023_2024
Cundinamarca,25326,Guatavita,7605.0,2023_2024
Cundinamarca,25328,Guayabal de Siquima,5337.0,2023_2024
Cundinamarca,25335,Guayabetal,7542.0,2023_2024
Cundinamarca,25339,Gutiérrez,4057.0,2023_2024
Cundinamarca,25368,Jerusalén,2673.0,2023_2024
Cundinamarca,25372,Junín,6827.0,2023_2024
Cundinamarca,25377,La Calera,36473.0,2023_2024
Cundinamarca,25386,La Mesa,40004.0,2023_2024
Cundinamarca,25394,La Palma,11166.0,2023_2024
Cundinamarca,25398,La Peña,6957.0,2023_2024
Cundinamarca,25402,La Vega,20691.0,2023_2024
Cundinamarca,25407,Lenguazaque,12113.0,2023_2024
Cundinamarca,25426,Macheta,7201.0,2023_2024
Cundinamarca,25430,Madrid,139005.0,2023_2024
Cundinamarca,25436,Manta,4361.0,2023_2024
Cundinamarca,25438,Medina,9404.0,2023_2024
Cundinamarca,25473,Mosquera,155479.0,2023_2024
Cundinamarca,25483,Nariño,2807.0,2023_2024
Cundinamarca,25486,Nemocón,16093.0,2023_2024
Cundinamarca,25488,Nilo,13148.0,2023_2024
Cundinamarca,25489,Nimaima,4262.0,2023_2024
Cundinamarca,25491,Nocaima,7299.0,2023_2024
Cundinamarca,25506,Venecia,5033.0,2023_2024
Cundinamarca,25513,Pacho,29334.0,2023_2024
Cundinamarca,25518,Paime,4870.0,2023_2024
Cundinamarca,25524,Pandi,5984.0,2023_2024
Cundinamarca,25530,Paratebueno,10165.0,2023_2024
Cundinamarca,25535,Pasca,10870.0,2023_2024
Cundinamarca,25572,Puerto Salgar,18781.0,2023_2024
Cundinamarca,25580,Pulí,3948.0,2023_2024
Cundinamarca,25592,Quebradanegra,5583.0,2023_2024
Cundinamarca,25594,Quetame,6019.0,2023_2024
Cundinamarca,25596,Quipile,7364.0,2023_2024
Cundinamarca,25599,Apulo,9885.0,2023_2024
Cundinamarca,25612,Ricaurte,15820.0,2023_2024
Cundinamarca,25645,San Antonio del Tequendama,14259.0,2023_2024
Cundinamarca,25649,San Bernardo,10020.0,2023_2024
Cundinamarca,25653,San Cayetano,5737.0,2023_2024
Cundinamarca,25658,San Francisco,13083.0,2023_2024
Cundinamarca,25662,San Juan de Río Seco,9699.0,2023_2024
Cundinamarca,25718,Sasaima,12914.0,2023_2024
Cundinamarca,25736,Sesquilé,13929.0,2023_2024
Cundinamarca,25740,Sibaté,41054.0,2023_2024
Cundinamarca,25743,Silvania,26173.0,2023_2024
Cundinamarca,25745,Simijaca,15634.0,2023_2024
Cundinamarca,25754,Soacha,806253.0,2023_2024
Cundinamarca,25758,Sopó,31775.0,2023_2024
Cundinamarca,25769,Subachoque,18064.0,2023_2024
Cundinamarca,25772,Suesca,20760.0,2023_2024
Cundinamarca,25777,Supatá,6231.0,2023_2024
Cundinamarca,25779,Susa,7744.0,2023_2024
Cundinamarca,25781,Sutatausa,7163.0,2023_2024
Cundinamarca,25785,Tabio,26505.0,2023_2024
Cundinamarca,25793,Tausa,9711.0,2023_2024
Cundinamarca,25797,Tena,11583.0,2023_2024
Cundinamarca,25799,Tenjo,26834.0,2023_2024
Cundinamarca,25805,Tibacuy,5177.0,2023_2024
Cundinamarca,25807,Tibirita,3742.0,2023_2024
Cundinamarca,25815,Tocaima,18885.0,2023_2024
Cundinamarca,25817,Tocancipá,48318.0,2023_2024
Cundinamarca,25823,Topaipí,4849.0,2023_2024
Cundinamarca,25839,Ubalá,9004.0,2023_2024
Cundinamarca,25841,Ubaque,7971.0,2023_2024
Cundinamarca,25843,Villa de San Diego de Ubate,52218.0,2023_2024
Cundinamarca,25845,Une,8330.0,2023_2024
Cundinamarca,25851,Útica,5060.0,2023_2024
Cundinamarca,25862,Vergara,8050.0,2023_2024
Cundinamarca,25867,Vianí,5231.0,2023_2024
Cundinamarca,25871,Villagómez,2063.0,2023_2024
Cundinamarca,25873,Villapinzón,20735.0,2023_2024
Cundinamarca,25875,Villeta,32655.0,2023_2024
Cundinamarca,25878,Viotá,15739.0,2023_2024
Cundinamarca,25885,Yacopí,14440.0,2023_2024
Cundinamarca,25898,Zipacón,5615.0,2023_2024
Cundinamarca,25899,Zipaquirá,160629.0,2023_2024
Chocó,27000,Chocó,10756663.0,2023_2024
Chocó,27001,Quibdó,144610.0,2023_2024
Chocó,27006,Acandí,15868.0,2023_2024
Chocó,27025,Alto Baudo,31267.0,2023_2024
Chocó,27050,Atrato,6841.0,2023_2024
Chocó,27073,Bagadó,11843.0,2023_2024
Chocó,27075,Bahía Solano,11477.0,2023_2024
Chocó,27077,Bajo Baudó,33930.0,2023_2024
Chocó,27099,Bojaya,13719.0,2023_2024
Chocó,27135,El Cantón del San Pablo,6906.0,2023_2024
Chocó,27150,Carmen del Darien,22154.0,2023_2024
Chocó,27160,Cértegui,6203.0,2023_2024
Chocó,27205,Condoto,13928.0,2023_2024
Chocó,27245,El Carmen de Atrato,9273.0,2023_2024
Chocó,27250,El Litoral del San Juan,25403.0,2023_2024
Chocó,27361,Istmina,33814.0,2023_2024
Chocó,27372,Juradó,7535.0,2023_2024
Chocó,27413,Lloró,10611.0,2023_2024
Chocó,27425,Medio Atrato,12894.0,2023_2024
Chocó,27430,Medio Baudó,16893.0,2023_2024
Chocó,27450,Medio San Juan,11764.0,2023_2024
Chocó,27491,Nóvita,10384.0,2023_2024
Chocó,27495,Nuquí,18229.0,2023_2024
Chocó,27580,Río Iro,5885.0,2023_2024
Chocó,27600,Río Quito,9158.0,2023_2024
Chocó,27615,Riosucio,31661.0,2023_2024
Chocó,27660,San José del Palmar,5697.0,2023_2024
Chocó,27745,Sipí,3612.0,2023_2024
Chocó,27787,Tadó,20154.0,2023_2024
Chocó,27800,Unguía,14551.0,2023_2024
Chocó,27810,Unión Panamericana,7492.0,2023_2024
Huila,41000,Huila,10756663.0,2023_2024
Huila,41001,Neiva,384242.0,2023_2024
Huila,41006,Acevedo,27138.0,2023_2024
Huila,41013,Agrado,9491.0,2023_2024
Huila,41016,Aipe,17547.0,2023_2024
Huila,41020,Algeciras,24328.0,2023_2024
Huila,41026,Altamira,4602.0,2023_2024
Huila,41078,Baraya,8969.0,2023_2024
Huila,41132,Campoalegre,33508.0,2023_2024
Huila,41206,Colombia,7789.0,2023_2024
Huila,41244,Elías,4582.0,2023_2024
Huila,41298,Garzón,78726.0,2023_2024
Huila,41306,Gigante,26616.0,2023_2024
Huila,41319,Guadalupe,19508.0,2023_2024
Huila,41349,Hobo,7841.0,2023_2024
Huila,41357,Iquira,10053.0,2023_2024
Huila,41359,Isnos,27543.0,2023_2024
Huila,41378,La Argentina,14061.0,2023_2024
Huila,41396,La Plata,66461.0,2023_2024
Huila,41483,Nátaga,7028.0,2023_2024
Huila,41503,Oporapa,12701.0,2023_2024
Huila,41518,Paicol,7174.0,2023_2024
Huila,41524,Palermo,28571.0,2023_2024
Huila,41530,Palestina,12226.0,2023_2024
Huila,41548,Pital,14966.0,2023_2024
Huila,41551,Pitalito,135688.0,2023_2024
Huila,41615,Rivera,26458.0,2023_2024
Huila,41660,Saladoblanco,11405.0,2023_2024
Huila,41668,San Agustín,35994.0,2023_2024
Huila,41676,Santa María,11293.0,2023_2024
Huila,41770,Suaza,23832.0,2023_2024
Huila,41791,Tarqui,19013.0,2023_2024
Huila,41797,Tesalia,11610.0,2023_2024
Huila,41799,Tello,12759.0,2023_2024
Huila,41801,Teruel,8699.0,2023_2024
Huila,41807,Timaná,23681.0,2023_2024
Huila,41872,Villavieja,7865.0,2023_2024
Huila,41885,Yaguará,8305.0,2023_2024
La Guajira,44000,La Guajira,10756663.0,2023_2024
La Guajira,44001,Riohacha,226715.0,2023_2024
La Guajira,44035,Albania,35785.0,2023_2024
La Guajira,44078,Barrancas,43744.0,2023_2024
La Guajira,44090,Dibulla,46710.0,2023_2024
La Guajira,44098,Distracción,15636.0,2023_2024
La Guajira,44110,El Molino,8579.0,2023_2024
La Guajira,44279,Fonseca,51188.0,2023_2024
La Guajira,44378,Hatonuevo,24362.0,2023_2024
La Guajira,44420,La Jagua del Pilar,4146.0,2023_2024
La Guajira,44430,Maicao,203769.0,2023_2024
La Guajira,44560,Manaure,98601.0,2023_2024
La Guajira,44650,San Juan del Cesar,55912.0,2023_2024
La Guajira,44847,Uribia,195532.0,2023_2024
La Guajira,44855,Urumita,12822.0,2023_2024
La Guajira,44874,Villanueva,33751.0,2023_2024
Magdalena,47000,Magdalena,10756663.0,2023_2024
Magdalena,47001,Santa Marta,561281.0,2023_2024
Magdalena,47030,Algarrobo,17777.0,2023_2024
Magdalena,47053,Aracataca,45393.0,2023_2024
Magdalena,47058,Ariguaní,34117.0,2023_2024
Magdalena,47161,Cerro San Antonio,11282.0,2023_2024
Magdalena,47170,Chivolo,24932.0,2023_2024
Magdalena,47189,Ciénaga,133601.0,2023_2024
Magdalena,47205,Concordia,11906.0,2023_2024
Magdalena,47245,El Banco,74147.0,2023_2024
Magdalena,47258,El Piñon,25694.0,2023_2024
Magdalena,47268,El Retén,21875.0,2023_2024
Magdalena,47288,Fundación,75067.0,2023_2024
Magdalena,47318,Guamal,30354.0,2023_2024
Magdalena,47460,Nueva Granada,22349.0,2023_2024
Magdalena,47541,Pedraza,10544.0,2023_2024
Magdalena,47545,Pijiño del Carmen,13675.0,2023_2024
Magdalena,47551,Pivijay,42136.0,2023_2024
Magdalena,47555,Plato,70559.0,2023_2024
Magdalena,47570,Puebloviejo,34212.0,2023_2024
Magdalena,47605,Remolino,12939.0,2023_2024
Magdalena,47660,Sabanas de San Angel,17662.0,2023_2024
Magdalena,47675,Salamina,12138.0,2023_2024
Magdalena,47692,San Sebastián de Buenavista,22375.0,2023_2024
Magdalena,47703,San Zenón,13465.0,2023_2024
Magdalena,47707,Santa Ana,27959.0,2023_2024
Magdalena,47720,Santa Bárbara de Pinto,11739.0,2023_2024
Magdalena,47745,Sitionuevo,30855.0,2023_2024
Magdalena,47798,Tenerife,14922.0,2023_2024
Magdalena,47960,Zapayán,11034.0,2023_2024
Magdalena,47980,Zona Bananera,77793.0,2023_2024
Meta,50000,Meta,10756663.0,2023_2024
Meta,50001,Villavicencio,585858.0,2023_2024
Meta,50006,Acacías,96750.0,2023_2024
Meta,50110,Barranca de Upía,7181.0,2023_2024
Meta,50124,Cabuyaro,6652.0,2023_2024
Meta,50150,Castilla la Nueva,15896.0,2023_2024
Meta,50223,Cubarral,7825.0,2023_2024
Meta,50226,Cumaral,25201.0,2023_2024
Meta,50245,El Calvario,1905.0,2023_2024
Meta,50251,El Castillo,8665.0,2023_2024
Meta,50270,El Dorado,4341.0,2023_2024
Meta,50287,Fuente de Oro,13347.0,2023_2024
Meta,50313,Granada,76058.0,2023_2024
Meta,50318,Guamal,15593.0,2023_2024
Meta,50325,Mapiripán,7573.0,2023_2024
Meta,50330,Mesetas,12370.0,2023_2024
Meta,50350,La Macarena,29267.0,2023_2024
Meta,50370,Uribe,10124.0,2023_2024
Meta,50400,Lejanías,12550.0,2023_2024
Meta,50450,Puerto Concordia,9171.0,2023_2024
Meta,50568,Puerto Gaitán,46127.0,2023_2024
Meta,50573,Puerto López,33556.0,2023_2024
Meta,50577,Puerto Lleras,11461.0,2023_2024
Meta,50590,Puerto Rico,13832.0,2023_2024
Meta,50606,Restrepo,20176.0,2023_2024
Meta,50680,San Carlos de Guaroa,13620.0,2023_2024
Meta,50683,San Juan de Arama,9993.0,2023_2024
Meta,50686,San Juanito,1415.0,2023_2024
Meta,50689,San Martín,29867.0,2023_2024
Meta,50711,Vistahermosa,19392.0,2023_2024
Meta,50900,Pendiente Certificar IGAC Atarraya Oeste  - Meta,,2023_2024
Meta,50999,Municipio sin Determinar (Meta),,2023_2024
Nariño,52000,Nariño,10756663.0,2023_2024
Nariño,52001,Pasto,413484.0,2023_2024
Nariño,52019,Albán,10070.0,2023_2024
Nariño,52022,Aldana,7769.0,2023_2024
Nariño,52036,Ancuyá,9108.0,2023_2024
Nariño,52051,Arboleda,9146.0,2023_2024
Nariño,52079,Barbacoas,58608.0,2023_2024
Nariño,52083,Belén,6636.0,2023_2024
Nariño,52110,Buesaco,25063.0,2023_2024
Nariño,52203,Colón,8904.0,2023_2024
Nariño,52207,Consaca,14480.0,2023_2024
